PMID,Img_file_name,StartID,Relation,ReceptorID
33130228,33130228_page29_123,ASP,activate_relation,ASP
33130228,33130228_page2_6,CIT,activate_relation,CIT
33130228,33130228_page2_6,ASP,activate_relation,ASP
33172113,33172113_page6_117,MTOR,activate_relation,AKT
33172113,33172113_page6_117,STAT,activate_relation,ERK
33172113,33172113_page6_117,ERK,activate_relation,MEK
33187135,33187135_page3_191,PKC,activate_relation,MEK
33233641,33233641_page2_225,AGO,activate_relation,GW182
33233641,33233641_page2_225,Dicer,activate_relation,Trbp
33233641,33233641_page2_225,Dicer,activate_relation,Trbp
33262947,33262947_page5_121,CD15,activate_relation,CD62E
33262947,33262947_page5_121,ERG,inhibit_relation,CLDN5
33324155,33324155_page5_579,AKT,activate_relation,MTOR
33324155,33324155_page5_579,PI3K,activate_relation,AKT
33373873,33373873_page4_77,RIP,activate_relation,MIR21
33375194,33375194_page7_121,ART,inhibit_relation,SCL
33375194,33375194_page7_121,ART,inhibit_relation,PD1
33419029,33419029_page7_111,AKT,activate_relation,MTOR
33419029,33419029_page7_111,MTOR,activate_relation,AKT
33435440,33435440_page2_101,PI3K,activate_relation,AKT
33435440,33435440_page2_101,AKT,activate_relation,MTOR
33435440,33435440_page2_101,KRAS,activate_relation,BRAF
33435440,33435440_page2_101,BRAF,activate_relation,MEK
33435440,33435440_page2_101,MEK,activate_relation,BRAF
33435440,33435440_page2_101,KRAS,activate_relation,BRAF
33435440,33435440_page2_101,PI3K,activate_relation,KRAS
33435440,33435440_page2_101,KRAS,inhibit_relation,PI3K
33445709,33445709_page2_128,VHL,activate_relation,VHL
33445709,33445709_page2_128,HIF1A,activate_relation,VHL
33445709,33445709_page3_142,CREB1,inhibit_relation,KDR
33445709,33445709_page3_142,VEGFA,activate_relation,KDR
33451052,33451052_page8_168,MIR155,activate_relation,MIR130A
33451052,33451052_page8_168,MIR130A,activate_relation,M1
33466360,33466360_page7_111,KRAS,activate_relation,KRAS
33466360,33466360_page7_111,KRAS,activate_relation,SHP2
33466360,33466360_page7_112,ERK,activate_relation,CCNB1
33466360,33466360_page7_112,MEK,activate_relation,ERK
33469537,33469537_page6_493,SQLE,activate_relation,PFKFB3
33469537,33469537_page6_493,PFKFB3,activate_relation,SQLE
33469537,33469537_page6_493,SQLE,activate_relation,PFKFB3
33469537,33469537_page6_493,SQLE,activate_relation,PFKFB3
33521700,33521700_page2_68,GAP,activate_relation,PI
33521700,33521700_page2_68,ON,activate_relation,PI
33521700,33521700_page2_68,GAP,activate_relation,PI
33521700,33521700_page2_68,GAP,activate_relation,PI
33521700,33521700_page2_68,GAP,activate_relation,PI
33553195,33553195_page2_114,VEGF,activate_relation,HIF1A
33553195,33553195_page2_114,AKT,activate_relation,HIF1A
33553195,33553195_page2_114,GDNF,activate_relation,GFRA1
33562150,33562150_page11_219,PDL1,activate_relation,CELL
33562150,33562150_page11_219,PTDSR,inhibit_relation,MERTK
33562150,33562150_page11_219,PTDSR,activate_relation,MERTK
33562150,33562150_page13_252,HGF,activate_relation,TGFB
33562150,33562150_page13_252,TGFB,activate_relation,HGF
33562150,33562150_page1_85,NFKB,activate_relation,HER2
33562150,33562150_page1_85,PI3K,activate_relation,AKT
33562150,33562150_page1_85,AKT,activate_relation,MTOR
33562150,33562150_page1_85,PI3K,activate_relation,AKT
33562150,33562150_page1_85,SRC,activate_relation,Met
33562150,33562150_page1_85,NFKB,activate_relation,STAT6
33562150,33562150_page2_105,PI3K,activate_relation,EGFR
33562150,33562150_page2_105,PI3K,activate_relation,AKT
33562150,33562150_page2_105,AKT,activate_relation,MTOR
33562150,33562150_page2_105,MEK,activate_relation,ERK
33562150,33562150_page4_139,SRC,activate_relation,TWIST
33562150,33562150_page4_139,AXL,activate_relation,SRC
33562150,33562150_page4_139,MERTK,activate_relation,VAV1
33562150,33562150_page4_139,AKT,activate_relation,MTOR
33562150,33562150_page4_139,NFKB,activate_relation,MMP9
33562150,33562150_page4_139,SNAIL,activate_relation,SNAIL
33562150,33562150_page4_139,NFKB,activate_relation,NFKB
33562150,33562150_page4_139,PI3K,activate_relation,AKT
33562150,33562150_page4_139,ERK,activate_relation,NFKB
33562150,33562150_page4_139,ERK,activate_relation,IKB
33562150,33562150_page4_139,cadherin,activate_relation,EMT
33562150,33562150_page7_171,MERTK,activate_relation,MCSF
33562150,33562150_page7_171,GAS6,activate_relation,IL4
33562150,33562150_page9_195,MST1P2,activate_relation,LATS1
33562150,33562150_page9_195,MERTK,activate_relation,AXL
33562150,33562150_page9_195,AXL,activate_relation,MERTK
33562150,33562150_page9_195,MST1P2,activate_relation,EGF
33562150,33562150_page9_195,PI3K,activate_relation,AKT
33562150,33562150_page9_195,PI3K,activate_relation,PDK1
33572278,33572278_page2_106,PIK3R2,activate_relation,GANAB
33572278,33572278_page2_106,PIK3R2,activate_relation,GANAB
33572278,33572278_page2_106,GRB2,activate_relation,SERPINB12
33572278,33572278_page2_106,GRB2,activate_relation,SERPINB12
33572278,33572278_page2_106,PIK3R2,activate_relation,GANAB
33572278,33572278_page2_106,GRB2,activate_relation,SERPINB12
33572782,33572782_page2_107,AMPK,inhibit_relation,MTOR
33572782,33572782_page4_130,DNMT1,inhibit_relation,STING
33572782,33572782_page4_130,STING,activate_relation,DNMT1
33586359,33586359_page1_21,RHOA,activate_relation,JNK
33586359,33586359_page1_21,DKK4,activate_relation,DKK4
33586359,33586359_page1_21,RHOA,activate_relation,JNK
33643817,33643817_page41_261,PKC,activate_relation,DAG
33643817,33643817_page41_261,ERK,activate_relation,MORC2
33643817,33643817_page41_261,MTORC1,activate_relation,MORC2
33643817,33643817_page41_261,AKT,activate_relation,MORC2
33643817,33643817_page41_261,CA2,activate_relation,CA2
33643817,33643817_page41_261,PI3K,activate_relation,GAB1
